event_id,event_type,timestamp,user,cost_center
E2766,Receive Invoice,2024-09-07T10:06:54Z,AP9,
E3056,Three-way Match - Successful,2024-09-07T10:06:54Z,AP4,
E4060,Receive Goods,2024-09-07T10:06:55Z,Warehouse2,
E5581,Receive Goods,2024-09-07T10:06:56Z,Warehouse2,
E5687,Receive Invoice,2024-09-07T10:06:56Z,AP1,
E6385,Receive Goods,2024-09-07T10:06:56Z,Warehouse3,
E1482,Receive Invoice,2024-09-07T10:07:54Z,AP10,
E1499,Receive Goods,2024-09-07T10:07:54Z,Warehouse1,
E1786,Receive Goods,2024-09-07T10:07:54Z,Warehouse1,
E2576,Three-way Match - Successful,2024-09-07T10:07:54Z,AP9,
E3144,Receive Goods,2024-09-07T10:07:54Z,Warehouse3,
E4684,Three-way Match - Successful,2024-09-07T10:07:55Z,AP6,
E7435,Receive Goods,2024-09-07T10:07:57Z,Warehouse4,
E143,Receive Goods,2024-09-07T10:08:53Z,Warehouse1,
E1070,Receive Goods,2024-09-07T10:08:53Z,Warehouse5,
E3522,Receive Invoice,2024-09-07T10:08:55Z,AP10,
E6027,Receive Goods,2024-09-07T10:08:56Z,Warehouse1,
E252,Receive Invoice,2024-09-07T10:09:53Z,AP2,
E3919,Receive Goods,2024-09-07T10:09:55Z,Warehouse1,
E1326,Receive Goods,2024-09-07T10:10:53Z,Warehouse5,
E2318,Three-way Match - Successful,2024-09-07T10:10:54Z,AP5,
E3730,Receive Goods,2024-09-07T10:10:55Z,Warehouse2,
E2767,Three-way Match - Successful,2024-09-07T10:11:54Z,AP5,
E5038,Receive Goods,2024-09-07T10:11:55Z,Warehouse5,
E6744,Three-way Match - Successful,2024-09-07T10:11:56Z,AP9,
E6845,Receive Goods,2024-09-07T10:11:56Z,Warehouse5,
E2604,Receive Invoice,2024-09-07T10:12:54Z,AP4,
E5731,Receive Goods,2024-09-07T10:12:56Z,Warehouse1,
E6123,Three-way Match - Successful,2024-09-07T10:12:56Z,AP5,
E7021,Make Payment,2024-09-07T10:12:57Z,AP4,
E1889,Receive Goods,2024-09-07T10:13:54Z,Warehouse4,
E4598,Receive Invoice,2024-09-07T10:13:55Z,AP6,
E3091,Receive Invoice,2024-09-07T10:14:54Z,AP1,
E3217,Receive Invoice,2024-09-07T10:14:54Z,AP2,
E3740,Receive Invoice,2024-09-07T10:14:55Z,AP2,
E3859,Make Payment,2024-09-07T10:14:55Z,AP2,
E5449,Three-way Match - Successful,2024-09-07T10:14:56Z,AP6,
E6669,Receive Invoice,2024-09-07T10:14:56Z,AP3,
E662,Receive Goods,2024-09-07T10:16:53Z,Warehouse2,
E2621,Receive Goods,2024-09-07T10:16:54Z,Warehouse1,
E2853,Receive Invoice,2024-09-07T10:16:54Z,AP8,
E3382,Receive Goods,2024-09-07T10:16:55Z,Warehouse1,
E3492,Receive Goods,2024-09-07T10:16:55Z,Warehouse5,
E5897,Receive Goods,2024-09-07T10:16:56Z,Warehouse2,
E6367,Receive Goods,2024-09-07T10:16:56Z,Warehouse3,
E4292,Receive Invoice,2024-09-07T10:17:55Z,AP7,
E4318,Receive Goods,2024-09-07T10:17:55Z,Warehouse3,
E4364,Receive Invoice,2024-09-07T10:17:55Z,AP7,
E6512,Receive Invoice,2024-09-07T10:17:56Z,AP1,
E1733,Receive Invoice,2024-09-07T10:18:54Z,AP8,
E2748,Receive Invoice,2024-09-07T10:18:54Z,AP10,
E4078,Receive Goods,2024-09-07T10:18:55Z,Warehouse4,
E7298,Receive Goods,2024-09-07T10:18:57Z,Warehouse4,
E1945,Receive Goods,2024-09-07T10:19:54Z,Warehouse2,
E4534,Receive Goods,2024-09-07T10:19:55Z,Warehouse2,
E4638,Make Payment,2024-09-07T10:19:55Z,AP5,
E6477,Three-way Match - Successful,2024-09-07T10:19:56Z,AP8,
E4764,Receive Invoice,2024-09-07T10:20:55Z,AP2,
E5103,Three-way Match - Successful,2024-09-07T10:20:55Z,AP4,
E978,Receive Goods,2024-09-07T10:21:53Z,Warehouse1,
E5817,Receive Invoice,2024-09-07T10:21:56Z,AP8,
E1082,Make Payment,2024-09-07T10:22:53Z,AP9,
E1483,Three-way Match - Successful,2024-09-07T10:22:54Z,AP2,
E3109,Receive Invoice,2024-09-07T10:23:54Z,AP7,
E3428,Receive Invoice,2024-09-07T10:23:55Z,AP1,
E4115,Receive Invoice,2024-09-07T10:23:55Z,AP8,
E6433,Make Payment,2024-09-07T10:23:56Z,AP2,
E8205,Receive Goods,2024-09-07T10:24:57Z,Warehouse1,
E1300,Receive Invoice,2024-09-07T10:25:53Z,AP2,
E1398,Receive Goods,2024-09-07T10:25:53Z,Warehouse5,
E2267,Receive Goods,2024-09-07T10:25:54Z,Warehouse5,
E2962,Receive Goods,2024-09-07T10:25:54Z,Warehouse3,
E7641,Receive Goods,2024-09-07T10:25:57Z,Warehouse1,
E3429,Three-way Match - Mismatch Found,2024-09-07T10:26:55Z,AP7,
E5835,Receive Invoice,2024-09-07T10:26:56Z,AP7,
E6037,Receive Invoice,2024-09-07T10:26:56Z,AP10,
E6616,Three-way Match - Successful,2024-09-07T10:26:56Z,AP4,
E7159,Receive Goods,2024-09-07T10:26:57Z,Warehouse5,
E572,Receive Goods,2024-09-07T10:27:53Z,Warehouse5,
E1165,Receive Invoice,2024-09-07T10:27:53Z,AP1,
E1655,Receive Invoice,2024-09-07T10:27:54Z,AP8,
E2605,Three-way Match - Successful,2024-09-07T10:27:54Z,AP2,
E3063,Receive Goods,2024-09-07T10:27:54Z,Warehouse3,
E5544,Receive Invoice,2024-09-07T10:27:56Z,AP6,
E672,Receive Invoice,2024-09-07T10:28:53Z,AP4,
E2784,Receive Invoice,2024-09-07T10:28:54Z,AP8,
E7381,Receive Goods,2024-09-07T10:28:57Z,Warehouse5,
E16,Receive Invoice,2024-09-07T10:29:53Z,AP3,
E5714,Receive Invoice,2024-09-07T10:29:56Z,AP9,
E7444,Receive Goods,2024-09-07T10:29:57Z,Warehouse3,
E7760,Receive Goods,2024-09-07T10:29:57Z,Warehouse3,
E8031,Receive Invoice,2024-09-07T10:29:57Z,AP5,
E1681,Receive Goods,2024-09-07T10:30:54Z,Warehouse2,
E2030,Receive Invoice,2024-09-07T10:30:54Z,AP5,
E2135,Make Payment,2024-09-07T10:30:54Z,AP9,
E2361,Receive Goods,2024-09-07T10:30:54Z,Warehouse3,
E2927,Make Payment,2024-09-07T10:30:54Z,AP2,
E3865,Receive Goods,2024-09-07T10:30:55Z,Warehouse1,
E4927,Receive Invoice,2024-09-07T10:30:55Z,AP10,
E987,Receive Goods,2024-09-07T10:31:53Z,Warehouse4,
E1520,Make Payment,2024-09-07T10:31:54Z,AP2,
E1725,Three-way Match - Successful,2024-09-07T10:31:54Z,AP8,
E2406,Receive Goods,2024-09-07T10:31:54Z,Warehouse2,
E3290,Receive Goods,2024-09-07T10:31:54Z,Warehouse1,
E3523,Three-way Match - Successful,2024-09-07T10:31:55Z,AP6,
E6982,Receive Goods,2024-09-07T10:31:57Z,Warehouse3,
E1166,Three-way Match - Successful,2024-09-07T10:32:53Z,AP1,
E1580,Receive Goods,2024-09-07T10:32:54Z,Warehouse1,
E2916,Receive Invoice,2024-09-07T10:32:54Z,AP1,
E3575,Receive Goods,2024-09-07T10:32:55Z,Warehouse3,
E3679,Make Payment,2024-09-07T10:32:55Z,AP7,
E4105,Receive Goods,2024-09-07T10:32:55Z,Warehouse2,
E4795,Receive Invoice,2024-09-07T10:32:55Z,AP2,
E6093,Receive Invoice,2024-09-07T10:32:56Z,AP5,
E7152,Three-way Match - Successful,2024-09-07T10:32:57Z,AP9,
E7489,Receive Goods,2024-09-07T10:32:57Z,Warehouse4,
E7733,Receive Goods,2024-09-07T10:32:57Z,Warehouse2,
E698,Receive Goods,2024-09-07T10:33:53Z,Warehouse4,
E3967,Receive Invoice,2024-09-07T10:33:55Z,AP4,
E4116,Three-way Match - Mismatch Found,2024-09-07T10:33:55Z,AP4,
E5458,Three-way Match - Successful,2024-09-07T10:33:56Z,AP2,
E5749,Receive Goods,2024-09-07T10:33:56Z,Warehouse5,
E5818,Three-way Match - Successful,2024-09-07T10:33:56Z,AP4,
E7622,Receive Invoice,2024-09-07T10:33:57Z,AP9,
E7651,Receive Invoice,2024-09-07T10:33:57Z,AP5,
E1535,Receive Goods,2024-09-07T10:34:54Z,Warehouse3,
E3829,Receive Goods,2024-09-07T10:34:55Z,Warehouse3,
E5992,Receive Invoice,2024-09-07T10:34:56Z,AP8,
E7179,Receive Goods,2024-09-07T10:34:57Z,Warehouse1,
E8087,Receive Invoice,2024-09-07T10:34:57Z,AP2,
E6816,Receive Goods,2024-09-07T10:35:56Z,Warehouse4,
E4543,Receive Goods,2024-09-07T10:36:55Z,Warehouse3,
E4599,Three-way Match - Successful,2024-09-07T10:36:55Z,AP9,
E6019,Receive Invoice,2024-09-07T10:36:56Z,AP1,
E6038,Three-way Match - Successful,2024-09-07T10:36:56Z,AP7,
E6094,Three-way Match - Successful,2024-09-07T10:36:56Z,AP4,
E681,Receive Invoice,2024-09-07T10:37:53Z,AP1,
E2031,Three-way Match - Successful,2024-09-07T10:37:54Z,AP4,
E2077,Receive Invoice,2024-09-07T10:37:54Z,AP10,
E3092,Three-way Match - Successful,2024-09-07T10:37:54Z,AP6,
E4162,Receive Invoice,2024-09-07T10:37:55Z,AP3,
E5688,Three-way Match - Successful,2024-09-07T10:37:56Z,AP9,
E5695,Receive Goods,2024-09-07T10:37:56Z,Warehouse4,
E7000,Receive Goods,2024-09-07T10:37:57Z,Warehouse4,
E7593,Receive Invoice,2024-09-07T10:37:57Z,AP9,
E1835,Receive Goods,2024-09-07T10:38:54Z,Warehouse1,
E2667,Receive Invoice,2024-09-07T10:38:54Z,AP3,
E4087,Receive Goods,2024-09-07T10:38:55Z,Warehouse2,
E5359,Three-way Match - Successful,2024-09-07T10:38:56Z,AP1,
E7958,Receive Goods,2024-09-07T10:38:57Z,Warehouse1,
E52,Receive Invoice,2024-09-07T10:39:53Z,AP9,
E1245,Receive Goods,2024-09-07T10:39:53Z,Warehouse5,
E1974,Receive Goods,2024-09-07T10:39:54Z,Warehouse2,
E3110,Three-way Match - Successful,2024-09-07T10:39:54Z,AP6,
E5843,Receive Goods,2024-09-07T10:39:56Z,Warehouse4,
E98,Three-way Match - Successful,2024-09-07T10:40:53Z,AP5,
E2792,Receive Goods,2024-09-07T10:40:54Z,Warehouse5,
E4390,Receive Goods,2024-09-07T10:40:55Z,Warehouse4,
E7110,Receive Goods,2024-09-07T10:40:57Z,Warehouse5,
E7328,Receive Invoice,2024-09-07T10:40:57Z,AP10,
E545,Receive Goods,2024-09-07T10:41:53Z,Warehouse5,
E836,Receive Invoice,2024-09-07T10:41:53Z,AP2,
E856,Receive Invoice,2024-09-07T10:41:53Z,AP6,
E1184,Three-way Match - Successful,2024-09-07T10:41:53Z,AP1,
E2870,Receive Goods,2024-09-07T10:41:54Z,Warehouse2,
E3218,Three-way Match - Successful,2024-09-07T10:41:54Z,AP9,
E3347,Make Payment,2024-09-07T10:41:54Z,AP9,
E5872,Three-way Match - Successful,2024-09-07T10:41:56Z,AP10,
E7554,Receive Goods,2024-09-07T10:41:57Z,Warehouse5,
E7623,Three-way Match - Successful,2024-09-07T10:41:57Z,AP1,
E7952,Make Payment,2024-09-07T10:41:57Z,AP9,
E253,Three-way Match - Successful,2024-09-07T10:42:53Z,AP3,
E1409,Three-way Match - Successful,2024-09-07T10:42:53Z,AP4,
E1769,Receive Invoice,2024-09-07T10:42:54Z,AP9,
E8013,Receive Invoice,2024-09-07T10:42:57Z,AP10,
E8178,Receive Goods,2024-09-07T10:42:57Z,Warehouse4,
E1599,Receive Invoice,2024-09-07T10:43:54Z,AP2,
E5561,Receive Goods,2024-09-07T10:43:56Z,Warehouse2,
E5777,Receive Invoice,2024-09-07T10:43:56Z,AP8,
E5836,Three-way Match - Successful,2024-09-07T10:43:56Z,AP3,
E25,Receive Invoice,2024-09-07T10:44:53Z,AP4,
E2694,Receive Invoice,2024-09-07T10:44:54Z,AP2,
E3156,Make Payment,2024-09-07T10:44:54Z,AP2,
E5545,Three-way Match - Successful,2024-09-07T10:44:56Z,AP3,
E6349,Receive Goods,2024-09-07T10:44:56Z,Warehouse2,
E6413,Receive Invoice,2024-09-07T10:44:56Z,AP10,
E4814,Three-way Match - Successful,2024-09-07T10:45:55Z,AP6,
E628,Three-way Match - Successful,2024-09-07T10:46:53Z,AP3,
E3928,Receive Goods,2024-09-07T10:46:55Z,Warehouse5,
E5526,Receive Invoice,2024-09-07T10:46:56Z,AP3,
E5610,Receive Goods,2024-09-07T10:46:56Z,Warehouse2,
E5741,Receive Invoice,2024-09-07T10:46:56Z,AP6,
E6009,Receive Goods,2024-09-07T10:46:56Z,Warehouse4,
E7364,Receive Invoice,2024-09-07T10:46:57Z,AP8,
E123,Receive Goods,2024-09-07T10:47:53Z,Warehouse5,
E290,Make Payment,2024-09-07T10:47:53Z,AP3,
E3472,Receive Goods,2024-09-07T10:47:55Z,Warehouse3,
E7039,Receive Invoice,2024-09-07T10:47:57Z,AP1,
E408,Receive Goods,2024-09-07T10:48:53Z,Warehouse2,
E3585,Receive Invoice,2024-09-07T10:48:55Z,AP4,
E4928,Three-way Match - Successful,2024-09-07T10:48:55Z,AP6,
E5230,Receive Invoice,2024-09-07T10:48:56Z,AP1,
E5552,Receive Goods,2024-09-07T10:48:56Z,Warehouse3,
E6000,Receive Goods,2024-09-07T10:48:56Z,Warehouse1,
E6965,Receive Invoice,2024-09-07T10:48:57Z,AP6,
E735,Receive Invoice,2024-09-07T10:49:53Z,AP2,
E901,Receive Invoice,2024-09-07T10:49:53Z,AP6,
E1663,Receive Goods,2024-09-07T10:49:54Z,Warehouse3,
E2241,Receive Invoice,2024-09-07T10:49:54Z,AP4,
E4935,Receive Goods,2024-09-07T10:49:55Z,Warehouse2,
E5247,Receive Goods,2024-09-07T10:49:56Z,Warehouse3,
E5516,Receive Goods,2024-09-07T10:49:56Z,Warehouse5,
E6670,Three-way Match - Successful,2024-09-07T10:49:56Z,AP3,
E7887,Receive Invoice,2024-09-07T10:49:57Z,AP3,
E2678,Make Payment,2024-09-07T10:50:54Z,AP8,
E2854,Three-way Match - Mismatch Found,2024-09-07T10:50:54Z,AP6,
E4043,Receive Invoice,2024-09-07T10:50:55Z,AP8,
E4964,Receive Goods,2024-09-07T10:50:55Z,Warehouse2,
E6133,Receive Invoice,2024-09-07T10:50:56Z,AP4,
E6174,Receive Goods,2024-09-07T10:50:56Z,Warehouse4,
E17,Three-way Match - Successful,2024-09-07T10:51:53Z,AP6,
E1089,Receive Invoice,2024-09-07T10:51:53Z,AP1,
E1625,Receive Goods,2024-09-07T10:51:54Z,Warehouse1,
E2705,Make Payment,2024-09-07T10:51:54Z,AP1,
E5507,Receive Goods,2024-09-07T10:51:56Z,Warehouse4,
E5631,Make Payment,2024-09-07T10:51:56Z,AP2,
E6265,Receive Invoice,2024-09-07T10:51:56Z,AP5,
E224,Receive Goods,2024-09-07T10:52:53Z,Warehouse2,
E682,Three-way Match - Successful,2024-09-07T10:52:53Z,AP5,
E1656,Three-way Match - Successful,2024-09-07T10:52:54Z,AP7,
E2529,Receive Goods,2024-09-07T10:52:54Z,Warehouse3,
E7365,Three-way Match - Successful,2024-09-07T10:52:57Z,AP3,
E7545,Receive Goods,2024-09-07T10:52:57Z,Warehouse5,
E260,Receive Goods,2024-09-07T10:53:53Z,Warehouse2,
E1118,Receive Invoice,2024-09-07T10:53:53Z,AP3,
E1600,Three-way Match - Successful,2024-09-07T10:53:54Z,AP4,
E2078,Three-way Match - Successful,2024-09-07T10:53:54Z,AP5,
E5074,Receive Goods,2024-09-07T10:53:55Z,Warehouse2,
E5256,Receive Goods,2024-09-07T10:53:56Z,Warehouse1,
E5268,Make Payment,2024-09-07T10:53:56Z,AP2,
E5312,Receive Goods,2024-09-07T10:53:56Z,Warehouse2,
E5349,Receive Invoice,2024-09-07T10:53:56Z,AP7,
E5376,Receive Invoice,2024-09-07T10:53:56Z,AP10,
E7224,Receive Goods,2024-09-07T10:53:57Z,Warehouse4,
E53,Three-way Match - Mismatch Found,2024-09-07T10:54:53Z,AP5,
E117,Make Payment,2024-09-07T10:54:53Z,AP8,
E1734,Three-way Match - Mismatch Found,2024-09-07T10:54:54Z,AP3,
E3129,Make Payment,2024-09-07T10:54:54Z,AP2,
E4044,Three-way Match - Successful,2024-09-07T10:54:55Z,AP9,
E4345,Receive Goods,2024-09-07T10:54:55Z,Warehouse3,
E4917,Receive Goods,2024-09-07T10:54:55Z,Warehouse1,
E7652,Three-way Match - Successful,2024-09-07T10:54:57Z,AP4,
E26,Three-way Match - Successful,2024-09-07T10:55:53Z,AP2,
E1779,Three-way Match - Successful,2024-09-07T10:55:54Z,AP6,
E5943,Receive Invoice,2024-09-07T10:55:56Z,AP6,
E1462,Receive Invoice,2024-09-07T10:56:53Z,AP7,
E1590,Receive Invoice,2024-09-07T10:56:54Z,AP1,
E5194,Receive Invoice,2024-09-07T10:56:56Z,AP6,
E5944,Three-way Match - Mismatch Found,2024-09-07T10:56:56Z,AP4,
E6246,Receive Goods,2024-09-07T10:56:56Z,Warehouse4,
E6484,Receive Goods,2024-09-07T10:56:56Z,Warehouse2,
E6538,Receive Goods,2024-09-07T10:56:56Z,Warehouse1,
E6550,Make Payment,2024-09-07T10:56:56Z,AP8,
E3567,Receive Invoice,2024-09-07T10:57:55Z,AP7,
E4365,Three-way Match - Successful,2024-09-07T10:57:55Z,AP1,
E7083,Receive Goods,2024-09-07T10:57:57Z,Warehouse2,
E1311,Make Payment,2024-09-07T10:58:53Z,AP5,
E3409,Receive Goods,2024-09-07T10:58:55Z,Warehouse3,
E5322,Receive Invoice,2024-09-07T10:58:56Z,AP2,
E7310,Receive Invoice,2024-09-07T10:58:57Z,AP9,
E4860,Receive Invoice,2024-09-07T10:59:55Z,AP2,
E5778,Three-way Match - Successful,2024-09-07T10:59:56Z,AP9,
E7778,Receive Goods,2024-09-07T10:59:57Z,Warehouse5,
E33,Receive Goods,2024-09-07T11:00:53Z,Warehouse3,
E2113,Receive Invoice,2024-09-07T11:00:54Z,AP2,
E5001,Receive Invoice,2024-09-07T11:00:55Z,AP2,
E5009,Receive Goods,2024-09-07T11:00:55Z,Warehouse2,
E8088,Three-way Match - Successful,2024-09-07T11:00:57Z,AP5,
E1136,Receive Invoice,2024-09-07T11:01:53Z,AP4,
E1301,Three-way Match - Successful,2024-09-07T11:01:53Z,AP5,
E4765,Three-way Match - Successful,2024-09-07T11:01:55Z,AP2,
E7092,Receive Goods,2024-09-07T11:01:57Z,Warehouse4,
E7851,Receive Invoice,2024-09-07T11:01:57Z,AP4,
E2917,Three-way Match - Successful,2024-09-07T11:02:54Z,AP7,
E3722,Receive Invoice,2024-09-07T11:02:55Z,AP10,
E4409,Receive Invoice,2024-09-07T11:02:55Z,AP2,
E4489,Receive Goods,2024-09-07T11:02:55Z,Warehouse1,
E3164,Three-way Match - Successful,2024-09-07T11:03:54Z,AP8,
E582,Receive Invoice,2024-09-07T11:04:53Z,AP9,
E1880,Receive Goods,2024-09-07T11:04:54Z,Warehouse5,
E3741,Three-way Match - Successful,2024-09-07T11:04:55Z,AP7,
E4227,Receive Invoice,2024-09-07T11:04:55Z,AP5,
E4553,Receive Invoice,2024-09-07T11:04:55Z,AP3,
E5339,Receive Goods,2024-09-07T11:04:56Z,Warehouse1,
E5742,Three-way Match - Successful,2024-09-07T11:04:56Z,AP3,
E6715,Receive Goods,2024-09-07T11:04:56Z,Warehouse5,
E7040,Three-way Match - Successful,2024-09-07T11:04:57Z,AP7,
E7668,Receive Goods,2024-09-07T11:04:57Z,Warehouse3,
E673,Three-way Match - Successful,2024-09-07T11:05:53Z,AP1,
E1528,Three-way Match - Successful,2024-09-07T11:05:54Z,AP4,
E2749,Three-way Match - Mismatch Found,2024-09-07T11:05:54Z,AP8,
E3255,Receive Invoice,2024-09-07T11:05:54Z,AP4,
E3482,Receive Invoice,2024-09-07T11:05:55Z,AP3,
E4163,Three-way Match - Successful,2024-09-07T11:05:55Z,AP5,
E4465,Make Payment,2024-09-07T11:05:55Z,AP7,
E4841,Receive Goods,2024-09-07T11:05:55Z,Warehouse5,
E2242,Three-way Match - Successful,2024-09-07T11:06:54Z,AP1,
E7289,Receive Goods,2024-09-07T11:06:57Z,Warehouse2,
E350,Receive Goods,2024-09-07T11:07:53Z,Warehouse3,
E807,Receive Invoice,2024-09-07T11:07:53Z,AP3,
E961,Receive Invoice,2024-09-07T11:07:53Z,AP8,
E1098,Receive Invoice,2024-09-07T11:07:53Z,AP6,
E4861,Three-way Match - Successful,2024-09-07T11:07:55Z,AP6,
E5056,Receive Goods,2024-09-07T11:07:55Z,Warehouse2,
E3046,Receive Invoice,2024-09-07T11:08:54Z,AP9,
E4293,Three-way Match - Successful,2024-09-07T11:08:55Z,AP6,
E6574,Receive Goods,2024-09-07T11:08:56Z,Warehouse4,
E79,Receive Invoice,2024-09-07T11:09:53Z,AP5,
E1770,Three-way Match - Successful,2024-09-07T11:09:54Z,AP8,
E2205,Receive Invoice,2024-09-07T11:09:54Z,AP4,
E3256,Three-way Match - Successful,2024-09-07T11:09:54Z,AP7,
E6159,Make Payment,2024-09-07T11:09:56Z,AP10,
E4310,Receive Invoice,2024-09-07T11:10:55Z,AP4,
E962,Three-way Match - Successful,2024-09-07T11:11:53Z,AP3,
E3668,Receive Invoice,2024-09-07T11:11:55Z,AP4,
E7852,Three-way Match - Successful,2024-09-07T11:11:57Z,AP2,
E791,Make Payment,2024-09-07T11:12:53Z,AP6,
E1090,Three-way Match - Successful,2024-09-07T11:12:53Z,AP2,
E2206,Three-way Match - Successful,2024-09-07T11:12:54Z,AP8,
E3138,Make Payment,2024-09-07T11:12:54Z,AP10,
E4399,Receive Goods,2024-09-07T11:12:55Z,Warehouse4,
E5993,Three-way Match - Successful,2024-09-07T11:12:56Z,AP10,
E7742,Receive Goods,2024-09-07T11:12:57Z,Warehouse5,
E1907,Receive Goods,2024-09-07T11:13:54Z,Warehouse2,
E2168,Receive Goods,2024-09-07T11:14:54Z,Warehouse4,
E5934,Receive Invoice,2024-09-07T11:14:56Z,AP1,
E6513,Three-way Match - Successful,2024-09-07T11:14:56Z,AP8,
E1591,Three-way Match - Successful,2024-09-07T11:15:54Z,AP9,
E2907,Receive Invoice,2024-09-07T11:15:54Z,AP2,
E2989,Receive Goods,2024-09-07T11:15:54Z,Warehouse1,
E4003,Receive Invoice,2024-09-07T11:15:55Z,AP9,
E4198,Receive Invoice,2024-09-07T11:15:55Z,AP7,
E5350,Three-way Match - Successful,2024-09-07T11:15:56Z,AP6,
E6020,Three-way Match - Successful,2024-09-07T11:15:56Z,AP9,
E7888,Three-way Match - Successful,2024-09-07T11:15:57Z,AP9,
E3336,Receive Invoice,2024-09-07T11:16:54Z,AP10,
E4382,Receive Invoice,2024-09-07T11:16:55Z,AP6,
E5377,Three-way Match - Successful,2024-09-07T11:17:56Z,AP3,
E8032,Three-way Match - Successful,2024-09-07T11:17:57Z,AP5,
E753,Receive Invoice,2024-09-07T11:18:53Z,AP5,
E5002,Three-way Match - Successful,2024-09-07T11:18:55Z,AP6,
E5231,Three-way Match - Successful,2024-09-07T11:18:56Z,AP5,
E6414,Three-way Match - Successful,2024-09-07T11:18:56Z,AP2,
E3560,Make Payment,2024-09-07T11:19:55Z,AP3,
E3968,Three-way Match - Successful,2024-09-07T11:19:55Z,AP9,
E4871,Receive Invoice,2024-09-07T11:19:55Z,AP6,
E306,Receive Invoice,2024-09-07T11:20:53Z,AP8,
E1176,Make Payment,2024-09-07T11:20:53Z,AP1,
E1372,Receive Invoice,2024-09-07T11:20:53Z,AP6,
E1381,Receive Invoice,2024-09-07T11:20:53Z,AP1,
E1634,Receive Goods,2024-09-07T11:20:54Z,Warehouse1,
E3483,Three-way Match - Successful,2024-09-07T11:20:55Z,AP2,
E1491,Receive Invoice,2024-09-07T11:21:54Z,AP7,
E2511,Receive Goods,2024-09-07T11:21:54Z,Warehouse3,
E3047,Three-way Match - Successful,2024-09-07T11:21:54Z,AP9,
E4562,Receive Invoice,2024-09-07T11:21:55Z,AP4,
E4785,Receive Goods,2024-09-07T11:21:55Z,Warehouse5,
E7101,Receive Goods,2024-09-07T11:21:57Z,Warehouse5,
E2114,Three-way Match - Successful,2024-09-07T11:22:54Z,AP1,
E3812,Receive Invoice,2024-09-07T11:22:55Z,AP2,
E6503,Receive Invoice,2024-09-07T11:22:56Z,AP6,
E902,Three-way Match - Successful,2024-09-07T11:23:53Z,AP5,
E3192,Make Payment,2024-09-07T11:23:54Z,AP9,
E4796,Three-way Match - Successful,2024-09-07T11:23:55Z,AP7,
E1137,Three-way Match - Mismatch Found,2024-09-07T11:24:53Z,AP9,
E1382,Three-way Match - Successful,2024-09-07T11:24:53Z,AP10,
E5323,Three-way Match - Successful,2024-09-07T11:24:56Z,AP1,
E6266,Three-way Match - Successful,2024-09-07T11:24:56Z,AP2,
E8078,Receive Invoice,2024-09-07T11:24:57Z,AP2,
E1044,Receive Invoice,2024-09-07T11:25:53Z,AP1,
E2898,Receive Invoice,2024-09-07T11:25:54Z,AP3,
E3813,Three-way Match - Successful,2024-09-07T11:25:55Z,AP10,
E6754,Make Payment,2024-09-07T11:25:56Z,AP8,
E2785,Three-way Match - Mismatch Found,2024-09-07T11:26:54Z,AP4,
E4199,Three-way Match - Successful,2024-09-07T11:26:55Z,AP3,
E1373,Three-way Match - Successful,2024-09-07T11:27:53Z,AP1,
E2557,Receive Invoice,2024-09-07T11:28:54Z,AP2,
E3669,Three-way Match - Successful,2024-09-07T11:28:55Z,AP2,
E7914,Receive Invoice,2024-09-07T11:28:57Z,AP9,
E2445,Receive Invoice,2024-09-07T11:29:54Z,AP8,
E3893,Receive Invoice,2024-09-07T11:29:55Z,AP1,
E5238,Receive Goods,2024-09-07T11:29:56Z,Warehouse3,
E5715,Three-way Match - Successful,2024-09-07T11:29:56Z,AP8,
E5758,Receive Goods,2024-09-07T11:29:56Z,Warehouse5,
E8252,Receive Goods,2024-09-07T11:29:57Z,Warehouse2,
E1045,Three-way Match - Successful,2024-09-07T11:30:53Z,AP4,
E4255,Receive Goods,2024-09-07T11:30:55Z,Warehouse1,
E1968,Make Payment,2024-09-07T11:31:54Z,AP3,
E2695,Three-way Match - Successful,2024-09-07T11:31:54Z,AP8,
E7594,Three-way Match - Mismatch Found,2024-09-07T11:31:57Z,AP3,
E654,Receive Invoice,2024-09-07T11:32:53Z,AP10,
E5195,Three-way Match - Mismatch Found,2024-09-07T11:32:56Z,AP6,
E8150,Receive Invoice,2024-09-07T11:33:57Z,AP10,
E865,Receive Invoice,2024-09-07T11:34:53Z,AP1,
E1099,Three-way Match - Successful,2024-09-07T11:34:53Z,AP3,
E6440,Receive Invoice,2024-09-07T11:34:56Z,AP8,
E4426,Receive Goods,2024-09-07T11:35:55Z,Warehouse2,
E7265,Make Payment,2024-09-07T11:35:57Z,AP9,
E3327,Receive Invoice,2024-09-07T11:36:54Z,AP5,
E3894,Three-way Match - Successful,2024-09-07T11:36:55Z,AP1,
E837,Three-way Match - Successful,2024-09-07T11:37:53Z,AP1,
E857,Three-way Match - Successful,2024-09-07T11:37:53Z,AP4,
E1318,Receive Invoice,2024-09-07T11:37:53Z,AP9,
E4383,Three-way Match - Successful,2024-09-07T11:37:55Z,AP3,
E5527,Three-way Match - Successful,2024-09-07T11:37:56Z,AP7,
E7329,Three-way Match - Successful,2024-09-07T11:37:57Z,AP2,
E2668,Three-way Match - Successful,2024-09-07T11:38:54Z,AP5,
E3984,Receive Goods,2024-09-07T11:38:55Z,Warehouse2,
E7372,Receive Goods,2024-09-07T11:38:57Z,Warehouse3,
