event_id,object_id,qualifier
E1947,PO8602,None
E1947,GRN3181,None
E1947,Invoice2941,None
E6585,PO3519,None
E6585,GRN8199,None
E6585,Invoice4284,None
E6938,PO1284,None
E6938,Invoice7105,None
E6698,PO3912,None
E6698,Invoice1934,None
E6726,PO353,None
E6726,GRN9306,None
E6726,Invoice7523,None
E7472,PO7511,None
E7472,Invoice2663,None
E1572,PO3242,None
E1572,Invoice2212,None
E1744,Invoice7797,None
E1744,Supplier25,None
E1744,Payment2101,None
E3245,PO8850,None
E3245,GRN2839,None
E3245,Invoice5769,None
E3318,PO4590,None
E3318,Invoice5302,None
E7473,PO7511,None
E7473,GRN323,None
E7473,Invoice2663,None
E316,PO6416,None
E316,GRN8386,None
E316,Invoice1296,None
E3208,PO4307,None
E3208,Invoice603,None
E5583,PO7622,None
E5583,GRN6767,None
E5583,Invoice9525,None
E5733,PO2740,None
E5733,GRN9229,None
E5733,Invoice7380,None
E4034,PO4869,None
E4034,Invoice3603,None
E3209,PO4307,None
E3209,GRN5595,None
E3209,Invoice603,None
E3064,PO6203,None
E3064,Invoice9506,None
E8096,PO4379,None
E8096,Invoice8179,None
E493,PO2224,None
E493,GRN5477,None
E493,Invoice3969,None
E1053,PO4803,None
E1053,Invoice8418,None
E3947,PO4450,None
E3947,Invoice9709,None
E7300,PO9803,None
E7300,GRN7285,None
E7300,Invoice6744,None
E7761,PO5896,None
E7761,Invoice9054,None
E70,PO6714,None
E70,Invoice5206,None
E816,PO5360,None
E816,Invoice402,None
E4320,PO9740,None
E4320,GRN4076,None
E4320,Invoice3528,None
E817,PO5360,None
E817,GRN7198,None
E817,Invoice402,None
E988,PO5287,None
E988,Invoice9226,None
E3768,PO1855,None
E3768,GRN7799,None
E3768,Invoice4130,None
E4035,PO4869,None
E4035,GRN2107,None
E4035,Invoice3603,None
E7207,PO4772,None
E7207,Invoice5069,None
E6495,PO6133,None
E6495,GRN5629,None
E6495,Invoice9311,None
E6781,PO6857,None
E6781,Invoice366,None
E6992,PO3975,None
E6992,Invoice1362,None
E7932,PO5529,None
E7932,Invoice997,None
E71,PO6714,None
E71,GRN499,None
E71,Invoice5206,None
E3011,PO9504,None
E3011,GRN6395,None
E3011,Invoice7465,None
E6708,PO5927,None
E6708,GRN8822,None
E6708,Invoice3574,None
E4062,PO1573,None
E4062,GRN6340,None
E4062,Invoice3657,None
E6185,PO7521,None
E6185,GRN7266,None
E6185,Invoice6922,None
E6395,PO5792,None
E6395,Invoice5118,None
E6567,PO5104,None
E6567,GRN1508,None
E6567,Invoice755,None
E7933,PO5529,None
E7933,GRN621,None
E7933,Invoice997,None
E2066,PO3226,None
E2066,Invoice7750,None
E2521,PO1193,None
E2521,Invoice3937,None
E3446,PO3332,None
E3446,Invoice3207,None
E6624,PO4324,None
E6624,Invoice5464,None
E6817,PO8447,None
E6817,Invoice1317,None
E1293,Invoice5066,None
E1293,Supplier16,None
E1293,Payment6953,None
E1807,Invoice7435,None
E1807,Supplier12,None
E1807,Payment4716,None
E6203,PO2638,None
E6203,GRN2625,None
E6203,Invoice2309,None
E6387,PO3373,None
E6387,GRN184,None
E6387,Invoice9523,None
E8097,PO4379,None
E8097,GRN6283,None
E8097,Invoice8179,None
E2464,PO425,None
E2464,GRN8680,None
E2464,Invoice8505,None
E4536,PO9390,None
E4536,GRN104,None
E4536,Invoice8912,None
E4088,PO7639,None
E4088,Invoice4748,None
E1975,PO4440,None
E1975,Invoice5746,None
E3111,Invoice6829,None
E3111,Supplier1,None
E3111,Payment3701,None
E3384,PO6340,None
E3384,GRN35,None
E3384,Invoice8469,None
E5130,PO7893,None
E5130,GRN2821,None
E5130,Invoice125,None
E6193,PO9594,None
E6193,Invoice6903,None
E7770,PO3789,None
E7770,Invoice5779,None
E546,PO3080,None
E546,Invoice4840,None
E2871,PO2510,None
E2871,Invoice552,None
E4247,PO733,None
E4247,Invoice1729,None
E7555,PO800,None
E7555,Invoice7065,None
E1107,PO3112,None
E1107,Invoice3972,None
E3309,PO3650,None
E3309,Invoice3104,None
E2880,PO4352,None
E2880,Invoice7282,None
E5562,PO430,None
E5562,Invoice8409,None
E592,PO4259,None
E592,GRN3587,None
E592,Invoice2467,None
E664,PO298,None
E664,GRN943,None
E664,Invoice3003,None
E2481,PO3833,None
E2481,Invoice1355,None
E4955,PO7062,None
E4955,GRN2328,None
E4955,Invoice566,None
E3514,PO8408,None
E3514,GRN6770,None
E3514,Invoice9259,None
E4589,PO7856,None
E4589,Invoice6112,None
E4645,PO9902,None
E4645,Invoice8943,None
E5611,PO3091,None
E5611,Invoice2909,None
E6010,PO6286,None
E6010,Invoice7303,None
E124,PO1660,None
E124,Invoice567,None
E1435,PO9592,None
E1435,Invoice433,None
E2059,Invoice9145,None
E2059,Supplier33,None
E2059,Payment5750,None
E2196,PO7680,None
E2196,Invoice9055,None
E8049,PO2544,None
E8049,Invoice108,None
E409,PO9607,None
E409,Invoice4622,None
E2730,PO4858,None
E2730,Invoice2112,None
E5787,PO8912,None
E5787,GRN7528,None
E5787,Invoice8888,None
E6001,PO8924,None
E6001,Invoice1896,None
E7010,PO4581,None
E7010,Invoice7088,None
E6625,PO4324,None
E6625,GRN6456,None
E6625,Invoice5464,None
E6671,Invoice578,None
E6671,Supplier17,None
E6671,Payment2886,None
E6855,PO6351,None
E6855,Invoice8843,None
E6993,PO3975,None
E6993,GRN5917,None
E6993,Invoice1362,None
E7556,PO800,None
E7556,GRN1275,None
E7556,Invoice7065,None
E2855,Invoice8077,None
E2855,Supplier41,None
E2855,Payment2364,None
E4965,PO4955,None
E4965,Invoice7665,None
E6175,PO292,None
E6175,Invoice7362,None
E3065,PO6203,None
E3065,GRN6024,None
E3065,Invoice9506,None
E3447,PO3332,None
E3447,GRN898,None
E3447,Invoice3207,None
E4455,PO4821,None
E4455,GRN6039,None
E4455,Invoice9688,None
E225,PO565,None
E225,Invoice4826,None
E683,Invoice3991,None
E683,Supplier11,None
E683,Payment2461,None
E3804,PO1757,None
E3804,GRN5372,None
E3804,Invoice5295,None
E3839,PO6365,None
E3839,Invoice6530,None
E6818,PO8447,None
E6818,GRN5794,None
E6818,Invoice1317,None
E6939,PO1284,None
E6939,GRN926,None
E6939,Invoice7105,None
E7366,Invoice4501,None
E7366,Supplier29,None
E7366,Payment3091,None
E4346,PO5254,None
E4346,Invoice7229,None
E4918,PO2465,None
E4918,Invoice6259,None
E6782,PO6857,None
E6782,GRN9312,None
E6782,Invoice366,None
E27,Invoice687,None
E27,Supplier49,None
E27,Payment1199,None
E226,PO565,None
E226,GRN6365,None
E226,Invoice4826,None
E1156,PO5147,None
E1156,Invoice2540,None
E3266,Invoice7583,None
E3266,Supplier12,None
E3266,Payment9197,None
E3849,PO1342,None
E3849,GRN4272,None
E3849,Invoice7178,None
E4301,PO6328,None
E4301,Invoice4282,None
E6761,PO9390,None
E6761,Invoice8190,None
E2067,PO3226,None
E2067,GRN7993,None
E2067,Invoice7750,None
E2623,PO2879,None
E2623,GRN8881,None
E2623,Invoice40,None
E4248,PO733,None
E4248,GRN1987,None
E4248,Invoice1729,None
E63,Invoice5613,None
E63,Supplier23,None
E63,Payment706,None
E618,PO5795,None
E618,Invoice3062,None
E6276,PO8606,None
E6276,Invoice4102,None
E6856,PO6351,None
E6856,GRN3318,None
E6856,Invoice8843,None
E7084,PO3450,None
E7084,Invoice6853,None
E1609,PO3786,None
E1609,GRN5210,None
E1609,Invoice4708,None
E4674,PO3059,None
E4674,Invoice9282,None
E3749,PO5173,None
E3749,Invoice8340,None
E4089,PO7639,None
E4089,GRN8170,None
E4089,Invoice4748,None
E6194,PO9594,None
E6194,GRN1049,None
E6194,Invoice6903,None
E6332,PO2795,None
E6332,Invoice1847,None
E7208,PO4772,None
E7208,GRN3341,None
E7208,Invoice5069,None
E5563,PO430,None
E5563,GRN850,None
E5563,Invoice8409,None
E6313,PO5994,None
E6313,GRN9919,None
E6313,Invoice2655,None
E1573,PO3242,None
E1573,GRN1189,None
E1573,Invoice2212,None
E4134,PO9446,None
E4134,GRN8559,None
E4134,Invoice5338,None
E7093,PO4436,None
E7093,Invoice2543,None
E2214,PO3689,None
E2214,Invoice5918,None
E2944,PO7791,None
E2944,GRN2780,None
E2944,Invoice7080,None
E333,PO8446,None
E333,Invoice3808,None
E510,PO704,None
E510,Invoice7620,None
E1283,PO723,None
E1283,GRN1772,None
E1283,Invoice3321,None
E3614,Invoice7961,None
E3614,Supplier2,None
E3614,Payment4350,None
E1436,PO9592,None
E1436,GRN1084,None
E1436,Invoice433,None
E2721,PO1457,None
E2721,Invoice3500,None
E7346,PO1095,None
E7346,Invoice9965,None
E7669,PO6203,None
E7669,Invoice5573,None
E2522,PO1193,None
E2522,GRN2529,None
E2522,Invoice3937,None
E7347,PO1095,None
E7347,GRN8216,None
E7347,Invoice9965,None
E145,PO2357,None
E145,GRN4398,None
E145,Invoice5186,None
E3300,PO3249,None
E3300,Invoice6080,None
E8298,PO7524,None
E8298,Invoice5649,None
E351,PO7249,None
E351,Invoice4843,None
E1054,PO4803,None
E1054,GRN2542,None
E1054,Invoice8418,None
E8050,PO2544,None
E8050,GRN6768,None
E8050,Invoice108,None
E2881,PO4352,None
E2881,GRN1339,None
E2881,Invoice7282,None
E4518,PO8921,None
E4518,GRN2666,None
E4518,Invoice5917,None
E4966,PO4955,None
E4966,GRN3543,None
E4966,Invoice7665,None
E6055,PO5076,None
E6055,Invoice187,None
E6575,PO7105,None
E6575,Invoice6447,None
E3319,PO4590,None
E3319,GRN8149,None
E3319,Invoice5302,None
E3714,PO3285,None
E3714,GRN9883,None
E3714,Invoice6446,None
E4347,PO5254,None
E4347,GRN5251,None
E4347,Invoice7229,None
E6558,PO886,None
E6558,GRN6870,None
E6558,Invoice5346,None
E243,PO7766,None
E243,Invoice6981,None
E3275,Invoice1490,None
E3275,Supplier4,None
E3275,Payment7364,None
E5862,PO4760,None
E5862,Invoice2092,None
E6066,Invoice2426,None
E6066,Supplier48,None
E6066,Payment5041,None
E6595,PO9296,None
E6595,Invoice2143,None
E7824,PO5042,None
E7824,Invoice2101,None
E244,PO7766,None
E244,GRN7325,None
E244,Invoice6981,None
E2807,PO1444,None
E2807,GRN7507,None
E2807,Invoice8497,None
E3030,Invoice2049,None
E3030,Supplier10,None
E3030,Payment4827,None
E5899,PO7729,None
E5899,GRN169,None
E5899,Invoice1516,None
E6699,PO3912,None
E6699,GRN6864,None
E6699,Invoice1934,None
E1796,PO2567,None
E1796,Invoice9376,None
E5976,Invoice1926,None
E5976,Supplier48,None
E5976,Payment1667,None
E5994,Invoice2252,None
E5994,Supplier29,None
E5994,Payment7424,None
E2197,PO7680,None
E2197,GRN6964,None
E2197,Invoice9055,None
E4824,Invoice4161,None
E4824,Supplier7,None
E4824,Payment5209,None
E6011,PO6286,None
E6011,GRN7126,None
E6011,Invoice7303,None
E6277,PO8606,None
E6277,GRN7407,None
E6277,Invoice4102,None
E3695,PO414,None
E3695,Invoice1439,None
E5165,PO2749,None
E5165,Invoice9222,None
E236,Invoice9037,None
E236,Supplier10,None
E236,Payment2299,None
E1157,PO5147,None
E1157,GRN6239,None
E1157,Invoice2540,None
E2990,PO7443,None
E2990,Invoice8834,None
E6606,Invoice3902,None
E6606,Supplier38,None
E6606,Payment9490,None
E2019,PO9145,None
E2019,Invoice7616,None
E2991,PO7443,None
E2991,GRN6006,None
E2991,Invoice8834,None
E5880,PO764,None
E5880,Invoice5496,None
E352,PO7249,None
E352,GRN2378,None
E352,Invoice4843,None
E2178,PO6847,None
E2178,Invoice4370,None
E3237,Invoice5977,None
E3237,Supplier14,None
E3237,Payment27,None
E3948,PO4450,None
E3948,GRN8818,None
E3948,Invoice9709,None
E2020,PO9145,None
E2020,GRN6542,None
E2020,Invoice7616,None
E4218,PO2467,None
E4218,Invoice9203,None
E6576,PO7105,None
E6576,GRN7955,None
E6576,Invoice6447,None
E1108,PO3112,None
E1108,GRN5359,None
E1108,Invoice3972,None
E2160,PO690,None
E2160,Invoice8362,None
E6762,PO9390,None
E6762,GRN717,None
E6762,Invoice8190,None
E7085,PO3450,None
E7085,GRN4040,None
E7085,Invoice6853,None
E547,PO3080,None
E547,GRN2313,None
E547,Invoice4840,None
E2722,PO1457,None
E2722,GRN3493,None
E2722,Invoice3500,None
E6875,PO2808,None
E6875,Invoice3417,None
E7825,PO5042,None
E7825,GRN9486,None
E7825,Invoice2101,None
E1617,PO5520,None
E1617,Invoice5041,None
E2086,PO4740,None
E2086,Invoice2228,None
E1210,PO7674,None
E1210,Invoice9307,None
E1797,PO2567,None
E1797,GRN3919,None
E1797,Invoice9376,None
E3840,PO6365,None
E3840,GRN4121,None
E3840,Invoice6530,None
E4302,PO6328,None
E4302,GRN9341,None
E4302,Invoice4282,None
E2223,PO5800,None
E2223,Invoice2159,None
E3401,PO213,None
E3401,Invoice9960,None
E5612,PO3091,None
E5612,GRN6886,None
E5612,Invoice2909,None
E7094,PO4436,None
E7094,GRN451,None
E7094,Invoice2543,None
E7129,PO7165,None
E7129,Invoice1444,None
E334,PO8446,None
E334,GRN9108,None
E334,Invoice3808,None
E4882,PO6746,None
E4882,Invoice4279,None
E7762,PO5896,None
E7762,GRN1737,None
E7762,Invoice9054,None
E989,PO5287,None
E989,GRN6228,None
E989,Invoice9226,None
E7771,PO3789,None
E7771,GRN1791,None
E7771,Invoice5779,None
E1976,PO4440,None
E1976,GRN2523,None
E1976,Invoice5746,None
E5239,PO1002,None
E5239,Invoice7856,None
E647,Invoice5311,None
E647,Supplier21,None
E647,Payment2331,None
E2482,PO3833,None
E2482,GRN1009,None
E2482,Invoice1355,None
E6396,PO5792,None
E6396,GRN8935,None
E6396,Invoice5118,None
E6176,PO292,None
E6176,GRN6859,None
E6176,Invoice7362,None
E7670,PO6203,None
E7670,GRN7323,None
E7670,Invoice5573,None
E2224,PO5800,None
E2224,GRN2289,None
E2224,Invoice2159,None
E3039,Invoice277,None
E3039,Supplier34,None
E3039,Payment7238,None
E6876,PO2808,None
E6876,GRN8721,None
E6876,Invoice3417,None
E2215,PO3689,None
E2215,GRN4202,None
E2215,Invoice5918,None
E6056,PO5076,None
E6056,GRN574,None
E6056,Invoice187,None
E6333,PO2795,None
E6333,GRN1892,None
E6333,Invoice1847,None
E6451,Invoice2216,None
E6451,Supplier7,None
E6451,Payment7128,None
E4427,PO5820,None
E4427,Invoice3464,None
E3310,PO3650,None
E3310,GRN27,None
E3310,Invoice3104,None
E7216,PO4208,None
E7216,Invoice4176,None
E4675,PO3059,None
E4675,GRN112,None
E4675,Invoice9282,None
E7217,PO4208,None
E7217,GRN3442,None
E7217,Invoice4176,None
E1211,PO7674,None
E1211,GRN2599,None
E1211,Invoice9307,None
E5166,PO2749,None
E5166,GRN5814,None
E5166,Invoice9222,None
E6231,Invoice3657,None
E6231,Supplier31,None
E6231,Payment7704,None
E7373,PO8428,None
E7373,Invoice3801,None
E7519,PO3543,None
E7519,Invoice2494,None
E2872,PO2510,None
E2872,GRN9306,None
E2872,Invoice552,None
E3750,PO5173,None
E3750,GRN7305,None
E3750,Invoice8340,None
E4646,PO9902,None
E4646,GRN9306,None
E4646,Invoice8943,None
E511,PO704,None
E511,GRN3315,None
E511,Invoice7620,None
E726,PO308,None
E726,Invoice6621,None
E4590,PO7856,None
E4590,GRN7142,None
E4590,Invoice6112,None
E1015,PO4523,None
E1015,Invoice2102,None
E7520,PO3543,None
E7520,GRN4207,None
E7520,Invoice2494,None
E5826,PO4731,None
E5826,Invoice7813,None
E125,PO1660,None
E125,GRN2216,None
E125,Invoice567,None
E1228,PO3708,None
E1228,Invoice9476,None
E6002,PO8924,None
E6002,GRN8091,None
E6002,Invoice1896,None
E727,PO308,None
E727,GRN2308,None
E727,Invoice6621,None
E410,PO9607,None
E410,GRN7541,None
E410,Invoice4622,None
E7011,PO4581,None
E7011,GRN6750,None
E7011,Invoice7088,None
E708,PO700,None
E708,Invoice1869,None
E2161,PO690,None
E2161,GRN4931,None
E2161,Invoice8362,None
E2416,PO1931,None
E2416,Invoice7720,None
E2731,PO4858,None
E2731,GRN6263,None
E2731,Invoice2112,None
E5881,PO764,None
E5881,GRN5079,None
E5881,Invoice5496,None
E519,PO9048,None
E519,Invoice698,None
E8299,PO7524,None
E8299,GRN4574,None
E8299,Invoice5649,None
E619,PO5795,None
E619,GRN5242,None
E619,Invoice3062,None
E4883,PO6746,None
E4883,GRN3318,None
E4883,Invoice4279,None
E2179,PO6847,None
E2179,GRN9751,None
E2179,Invoice4370,None
E6596,PO9296,None
E6596,GRN9767,None
E6596,Invoice2143,None
E6976,Invoice5117,None
E6976,Supplier10,None
E6976,Payment2626,None
E520,PO9048,None
E520,GRN8544,None
E520,Invoice698,None
E4919,PO2465,None
E4919,GRN2436,None
E4919,Invoice6259,None
E3301,PO3249,None
E3301,GRN2642,None
E3301,Invoice6080,None
E5240,PO1002,None
E5240,GRN8708,None
E5240,Invoice7856,None
E5863,PO4760,None
E5863,GRN8382,None
E5863,Invoice2092,None
E8291,Invoice3890,None
E8291,Supplier5,None
E8291,Payment9118,None
E3696,PO414,None
E3696,GRN1444,None
E3696,Invoice1439,None
E4428,PO5820,None
E4428,GRN4316,None
E4428,Invoice3464,None
E7130,PO7165,None
E7130,GRN4173,None
E7130,Invoice1444,None
E7400,PO482,None
E7400,Invoice9040,None
E8170,PO3841,None
E8170,Invoice6483,None
E7374,PO8428,None
E7374,GRN8231,None
E7374,Invoice3801,None
E1016,PO4523,None
E1016,GRN1648,None
E1016,Invoice2102,None
E2328,Invoice6741,None
E2328,Supplier20,None
E2328,Payment4252,None
E7401,PO482,None
E7401,GRN1360,None
E7401,Invoice9040,None
E1847,Invoice7328,None
E1847,Supplier16,None
E1847,Payment4904,None
E427,PO1360,None
E427,Invoice5385,None
E709,PO700,None
E709,GRN9054,None
E709,Invoice1869,None
E3402,PO213,None
E3402,GRN1604,None
E3402,Invoice9960,None
E755,Invoice1033,None
E755,Supplier50,None
E755,Payment3265,None
E1618,PO5520,None
E1618,GRN2255,None
E1618,Invoice5041,None
E2087,PO4740,None
E2087,GRN6808,None
E2087,Invoice2228,None
E3003,Invoice4789,None
E3003,Supplier4,None
E3003,Payment214,None
E4219,PO2467,None
E4219,GRN3891,None
E4219,Invoice9203,None
E5602,Invoice351,None
E5602,Supplier11,None
E5602,Payment8481,None
E2777,Invoice7401,None
E2777,Supplier2,None
E2777,Payment1608,None
E3021,Invoice9226,None
E3021,Supplier21,None
E3021,Payment8231,None
E6635,Invoice5030,None
E6635,Supplier39,None
E6635,Payment5500,None
E1762,Invoice3847,None
E1762,Supplier8,None
E1762,Payment5952,None
E3938,PO5997,None
E3938,Invoice817,None
E1147,Invoice6983,None
E1147,Supplier50,None
E1147,Payment5023,None
E428,PO1360,None
E428,GRN8749,None
E428,Invoice5385,None
E1229,PO3708,None
E1229,GRN9932,None
E1229,Invoice9476,None
E5827,PO4731,None
E5827,GRN5651,None
E5827,Invoice7813,None
E1717,Invoice5235,None
E1717,Supplier10,None
E1717,Payment6107,None
E2417,PO1931,None
E2417,GRN8429,None
E2417,Invoice7720,None
E8171,PO3841,None
E8171,GRN6884,None
E8171,Invoice6483,None
E3939,PO5997,None
E3939,GRN961,None
E3939,Invoice817,None
E4283,PO3635,None
E4283,Invoice7573,None
E2658,PO9734,None
E2658,Invoice4260,None
E1024,PO2362,None
E1024,Invoice3891,None
E2297,PO6508,None
E2297,Invoice2009,None
E7842,PO244,None
E7842,Invoice7890,None
E7604,Invoice5823,None
E7604,Supplier28,None
E7604,Payment67,None
E5095,Invoice7551,None
E5095,Supplier28,None
E5095,Payment5409,None
E2640,PO5655,None
E2640,Invoice1019,None
E2641,PO5655,None
E2641,GRN7362,None
E2641,Invoice1019,None
E6113,PO9179,None
E6113,Invoice4886,None
E7660,PO9139,None
E7660,Invoice2986,None
E2586,Invoice9292,None
E2586,Supplier6,None
E2586,Payment984,None
E2687,Invoice4001,None
E2687,Supplier10,None
E2687,Payment3178,None
E4284,PO3635,None
E4284,GRN9486,None
E4284,Invoice7573,None
E2277,PO2566,None
E2277,Invoice8983,None
E4097,PO2675,None
E4097,Invoice5954,None
E342,PO8759,None
E342,Invoice4254,None
E4712,Invoice4763,None
E4712,Supplier33,None
E4712,Payment5239,None
E454,PO5040,None
E454,Invoice6703,None
E1955,PO5671,None
E1955,Invoice8354,None
E3356,Invoice1343,None
E3356,Supplier48,None
E3356,Payment3223,None
E1453,PO7050,None
E1453,Invoice5547,None
E6680,PO6831,None
E6680,Invoice1549,None
E8217,PO8296,None
E8217,Invoice1832,None
E7575,PO8426,None
E7575,Invoice2453,None
E2659,PO9734,None
E2659,GRN5843,None
E2659,Invoice4260,None
E8218,PO8296,None
E8218,GRN4699,None
E8218,Invoice1832,None
E2739,PO4777,None
E2739,Invoice54,None
E7337,PO9584,None
E7337,Invoice7752,None
E1025,PO2362,None
E1025,GRN8433,None
E1025,Invoice3891,None
E4483,Invoice6876,None
E4483,Supplier10,None
E4483,Payment1424,None
E3551,Invoice1636,None
E3551,Supplier50,None
E3551,Payment2095,None
E5768,PO1128,None
E5768,Invoice9788,None
E7843,PO244,None
E7843,GRN1132,None
E7843,Invoice7890,None
E1500,PO6910,None
E1500,Invoice6604,None
E3145,PO1926,None
E3145,Invoice9285,None
E7436,PO2814,None
E7436,Invoice3152,None
E7698,PO2531,None
E7698,Invoice9923,None
E1071,PO6158,None
E1071,Invoice868,None
E4607,PO8982,None
E4607,Invoice4174,None
E6681,PO6831,None
E6681,GRN5662,None
E6681,Invoice1549,None
E6256,PO6550,None
E6256,Invoice5951,None
E171,PO5791,None
E171,Invoice3405,None
E2319,Invoice309,None
E2319,Supplier46,None
E2319,Payment1950,None
E3731,PO8542,None
E3731,Invoice944,None
E6790,PO5385,None
E6790,Invoice1764,None
E7576,PO8426,None
E7576,GRN1464,None
E7576,Invoice2453,None
E7338,PO9584,None
E7338,GRN8283,None
E7338,Invoice7752,None
E1072,PO6158,None
E1072,GRN6000,None
E1072,Invoice868,None
E447,Invoice9989,None
E447,Supplier38,None
E447,Payment8007,None
E3493,PO3590,None
E3493,Invoice5765,None
E7925,Invoice4591,None
E7925,Supplier33,None
E7925,Payment2337,None
E7437,PO2814,None
E7437,GRN8220,None
E7437,Invoice3152,None
E7968,PO4189,None
E7968,Invoice9178,None
E2649,PO131,None
E2649,Invoice9816,None
E3464,PO1276,None
E3464,Invoice2969,None
E5284,PO4624,None
E5284,Invoice8170,None
E1454,PO7050,None
E1454,GRN2769,None
E1454,Invoice5547,None
E2298,PO6508,None
E2298,GRN7175,None
E2298,Invoice2009,None
E3732,PO8542,None
E3732,GRN1196,None
E3732,Invoice944,None
E1899,PO4634,None
E1899,Invoice2888,None
E1956,PO5671,None
E1956,GRN9530,None
E1956,Invoice8354,None
E4420,Invoice4816,None
E4420,Supplier41,None
E4420,Payment4028,None
E6791,PO5385,None
E6791,GRN7982,None
E6791,Invoice1764,None
E2268,PO4755,None
E2268,Invoice7270,None
E7642,PO6503,None
E7642,Invoice4779,None
E7160,PO586,None
E7160,Invoice9005,None
E7643,PO6503,None
E7643,GRN6597,None
E7643,Invoice4779,None
E8271,PO447,None
E8271,Invoice9035,None
E2740,PO4777,None
E2740,GRN5243,None
E2740,Invoice54,None
E5481,PO833,None
E5481,Invoice6445,None
E1682,PO180,None
E1682,Invoice8870,None
E3866,PO1391,None
E3866,Invoice124,None
E133,PO7594,None
E133,Invoice8491,None
E2407,PO3001,None
E2407,Invoice3348,None
E2278,PO2566,None
E2278,GRN7055,None
E2278,Invoice8983,None
E3576,PO9311,None
E3576,Invoice9169,None
E4106,PO8075,None
E4106,Invoice1388,None
E6496,Invoice9311,None
E6496,Supplier41,None
E6496,Payment4305,None
E7490,PO9948,None
E7490,Invoice9431,None
E699,PO3297,None
E699,Invoice4440,None
E5285,PO4624,None
E5285,GRN2164,None
E5285,Invoice8170,None
E5459,Invoice7425,None
E5459,Supplier49,None
E5459,Payment3795,None
E5750,PO6032,None
E5750,Invoice8695,None
E1501,PO6910,None
E1501,GRN6137,None
E1501,Invoice6604,None
E3830,PO9030,None
E3830,Invoice3868,None
E4063,Invoice3657,None
E4063,Supplier16,None
E4063,Payment6051,None
E7180,PO1978,None
E7180,Invoice5645,None
E4180,PO8673,None
E4180,Invoice3682,None
E455,PO5040,None
E455,GRN9530,None
E455,Invoice6703,None
E4600,Invoice7053,None
E4600,Supplier39,None
E4600,Payment77,None
E4537,Invoice8912,None
E4537,Supplier24,None
E4537,Payment9579,None
E5696,PO3465,None
E5696,Invoice3446,None
E8161,Invoice4789,None
E8161,Supplier16,None
E8161,Payment6293,None
E1836,PO587,None
E1836,Invoice1523,None
E5360,Invoice5633,None
E5360,Supplier39,None
E5360,Payment4351,None
E5769,PO1128,None
E5769,GRN880,None
E5769,Invoice9788,None
E1246,PO3861,None
E1246,Invoice6814,None
E1900,PO4634,None
E1900,GRN6616,None
E1900,Invoice2888,None
E7530,Invoice1151,None
E7530,Supplier16,None
E7530,Payment7660,None
E172,PO5791,None
E172,GRN5531,None
E172,Invoice3405,None
E874,PO2243,None
E874,Invoice40,None
E4391,PO3808,None
E4391,Invoice6311,None
E6303,PO7566,None
E6303,Invoice2507,None
E7161,PO586,None
E7161,GRN6128,None
E7161,Invoice9005,None
E343,PO8759,None
E343,GRN6776,None
E343,Invoice4254,None
E5482,PO833,None
E5482,GRN8373,None
E5482,Invoice6445,None
E5873,Invoice8707,None
E5873,Supplier25,None
E5873,Payment3051,None
E7463,PO4835,None
E7463,Invoice9644,None
E7661,PO9139,None
E7661,GRN6577,None
E7661,Invoice2986,None
E3577,PO9311,None
E3577,GRN8227,None
E3577,Invoice9169,None
E5396,Invoice8779,None
E5396,Supplier50,None
E5396,Payment2758,None
E297,PO6312,None
E297,Invoice5317,None
E1837,PO587,None
E1837,GRN5438,None
E1837,Invoice1523,None
E3465,PO1276,None
E3465,GRN4966,None
E3465,Invoice2969,None
E6114,PO9179,None
E6114,GRN7228,None
E6114,Invoice4886,None
E7699,PO2531,None
E7699,GRN2384,None
E7699,Invoice9923,None
E3929,PO9313,None
E3929,Invoice8344,None
E3473,PO1990,None
E3473,Invoice5983,None
E5660,Invoice7138,None
E5660,Supplier34,None
E5660,Payment608,None
E3474,PO1990,None
E3474,GRN325,None
E3474,Invoice5983,None
E3794,PO3431,None
E3794,Invoice9086,None
E1664,PO4866,None
E1664,Invoice4268,None
E4098,PO2675,None
E4098,GRN3956,None
E4098,Invoice5954,None
E4936,PO799,None
E4936,Invoice2016,None
E5248,PO2861,None
E5248,Invoice6950,None
E5517,PO4493,None
E5517,Invoice9892,None
E1006,PO7654,None
E1006,Invoice4160,None
E2828,Invoice5821,None
E2828,Supplier26,None
E2828,Payment3862,None
E1626,PO9559,None
E1626,Invoice6695,None
E5084,PO4237,None
E5084,Invoice4593,None
E6257,PO6550,None
E6257,GRN9293,None
E6257,Invoice5951,None
E261,PO3704,None
E261,Invoice2509,None
E2095,PO4869,None
E2095,Invoice2436,None
E5075,PO8814,None
E5075,Invoice6854,None
E5257,PO3340,None
E5257,Invoice6329,None
E5313,PO2057,None
E5313,Invoice4351,None
E5258,PO3340,None
E5258,GRN5285,None
E5258,Invoice6329,None
E7464,PO4835,None
E7464,GRN8575,None
E7464,Invoice9644,None
E4608,PO8982,None
E4608,GRN6899,None
E4608,Invoice4174,None
E3146,PO1926,None
E3146,GRN6311,None
E3146,Invoice9285,None
E3867,PO1391,None
E3867,GRN4393,None
E3867,Invoice124,None
E4171,PO9591,None
E4171,Invoice2692,None
E298,PO6312,None
E298,GRN2293,None
E298,Invoice5317,None
E1610,Invoice4708,None
E1610,Supplier15,None
E1610,Payment9733,None
E3410,PO5743,None
E3410,Invoice8808,None
