event_id,event_type,timestamp,user,cost_center,object_id,object_type,total_amount,status,qualifier
E7852,Three-way Match - Successful,2024-09-07 11:11:57+00:00,AP2,,Invoice7632,Invoice,,,
E1090,Three-way Match - Successful,2024-09-07 11:12:53+00:00,AP2,,PO6307,Purchase Order,15557.82,Created,
E1090,Three-way Match - Successful,2024-09-07 11:12:53+00:00,AP2,,GRN7837,Goods Receipt,,,
E1090,Three-way Match - Successful,2024-09-07 11:12:53+00:00,AP2,,Invoice5545,Invoice,,,
E791,Make Payment,2024-09-07 11:12:53+00:00,AP6,,Invoice8498,Invoice,,,
E791,Make Payment,2024-09-07 11:12:53+00:00,AP6,,Supplier5,Supplier,,,
E791,Make Payment,2024-09-07 11:12:53+00:00,AP6,,Payment6426,Payment,,,
E2206,Three-way Match - Successful,2024-09-07 11:12:54+00:00,AP8,,PO7814,Purchase Order,8542.87,Created,
E2206,Three-way Match - Successful,2024-09-07 11:12:54+00:00,AP8,,GRN9059,Goods Receipt,,,
E2206,Three-way Match - Successful,2024-09-07 11:12:54+00:00,AP8,,Invoice5264,Invoice,,,
E3138,Make Payment,2024-09-07 11:12:54+00:00,AP10,,Invoice4043,Invoice,,,
E3138,Make Payment,2024-09-07 11:12:54+00:00,AP10,,Supplier40,Supplier,,,
E3138,Make Payment,2024-09-07 11:12:54+00:00,AP10,,Payment3595,Payment,,,
E4399,Receive Goods,2024-09-07 11:12:55+00:00,Warehouse4,,PO3302,Purchase Order,4174.46,Created,
E4399,Receive Goods,2024-09-07 11:12:55+00:00,Warehouse4,,GRN8164,Goods Receipt,,,
E5993,Three-way Match - Successful,2024-09-07 11:12:56+00:00,AP10,,PO8408,Purchase Order,6398.93,Created,
E5993,Three-way Match - Successful,2024-09-07 11:12:56+00:00,AP10,,GRN4730,Goods Receipt,,,
E5993,Three-way Match - Successful,2024-09-07 11:12:56+00:00,AP10,,Invoice2252,Invoice,,,
E7742,Receive Goods,2024-09-07 11:12:57+00:00,Warehouse5,,PO6683,Purchase Order,20847.43,Created,
E7742,Receive Goods,2024-09-07 11:12:57+00:00,Warehouse5,,GRN6391,Goods Receipt,,,
E1907,Receive Goods,2024-09-07 11:13:54+00:00,Warehouse2,,PO8007,Purchase Order,6930.83,Created,
E1907,Receive Goods,2024-09-07 11:13:54+00:00,Warehouse2,,GRN1720,Goods Receipt,,,
E2168,Receive Goods,2024-09-07 11:14:54+00:00,Warehouse4,,PO4719,Purchase Order,23095.35,Created,
E2168,Receive Goods,2024-09-07 11:14:54+00:00,Warehouse4,,GRN5496,Goods Receipt,,,
E5934,Receive Invoice,2024-09-07 11:14:56+00:00,AP1,,PO2189,Purchase Order,5696.06,Created,
E5934,Receive Invoice,2024-09-07 11:14:56+00:00,AP1,,Invoice6623,Invoice,,,
E6513,Three-way Match - Successful,2024-09-07 11:14:56+00:00,AP8,,PO8575,Purchase Order,26281.800000000003,Created,
E6513,Three-way Match - Successful,2024-09-07 11:14:56+00:00,AP8,,GRN5367,Goods Receipt,,,
E6513,Three-way Match - Successful,2024-09-07 11:14:56+00:00,AP8,,Invoice4222,Invoice,,,
E1591,Three-way Match - Successful,2024-09-07 11:15:54+00:00,AP9,,PO5932,Purchase Order,5668.8,Created,
E1591,Three-way Match - Successful,2024-09-07 11:15:54+00:00,AP9,,GRN7838,Goods Receipt,,,
E1591,Three-way Match - Successful,2024-09-07 11:15:54+00:00,AP9,,Invoice7938,Invoice,,,
E2907,Receive Invoice,2024-09-07 11:15:54+00:00,AP2,,PO6434,Purchase Order,5699.73,Created,
E2907,Receive Invoice,2024-09-07 11:15:54+00:00,AP2,,Invoice8040,Invoice,,,
E2989,Receive Goods,2024-09-07 11:15:54+00:00,Warehouse1,,PO7443,Purchase Order,27802.87,Created,
E2989,Receive Goods,2024-09-07 11:15:54+00:00,Warehouse1,,GRN6006,Goods Receipt,,,
E4003,Receive Invoice,2024-09-07 11:15:55+00:00,AP9,,PO7893,Purchase Order,17503.1,Created,
E4003,Receive Invoice,2024-09-07 11:15:55+00:00,AP9,,Invoice4217,Invoice,,,
E4198,Receive Invoice,2024-09-07 11:15:55+00:00,AP7,,PO2086,Purchase Order,7129.26,Created,
E4198,Receive Invoice,2024-09-07 11:15:55+00:00,AP7,,Invoice1351,Invoice,,,
E5350,Three-way Match - Successful,2024-09-07 11:15:56+00:00,AP6,,PO7990,Purchase Order,5532.02,Created,
E5350,Three-way Match - Successful,2024-09-07 11:15:56+00:00,AP6,,GRN8989,Goods Receipt,,,
E5350,Three-way Match - Successful,2024-09-07 11:15:56+00:00,AP6,,Invoice4934,Invoice,,,
E6020,Three-way Match - Successful,2024-09-07 11:15:56+00:00,AP9,,PO2764,Purchase Order,5898.98,Created,
E6020,Three-way Match - Successful,2024-09-07 11:15:56+00:00,AP9,,GRN9157,Goods Receipt,,,
E6020,Three-way Match - Successful,2024-09-07 11:15:56+00:00,AP9,,Invoice9137,Invoice,,,
E7888,Three-way Match - Successful,2024-09-07 11:15:57+00:00,AP9,,PO5934,Purchase Order,15971.46,Created,
E7888,Three-way Match - Successful,2024-09-07 11:15:57+00:00,AP9,,GRN1998,Goods Receipt,,,
E7888,Three-way Match - Successful,2024-09-07 11:15:57+00:00,AP9,,Invoice7541,Invoice,,,
E3336,Receive Invoice,2024-09-07 11:16:54+00:00,AP10,,PO2660,Purchase Order,29534.71,Created,
E3336,Receive Invoice,2024-09-07 11:16:54+00:00,AP10,,Invoice7535,Invoice,,,
E4382,Receive Invoice,2024-09-07 11:16:55+00:00,AP6,,PO6329,Purchase Order,23397.95,Created,
E4382,Receive Invoice,2024-09-07 11:16:55+00:00,AP6,,Invoice1414,Invoice,,,
E5377,Three-way Match - Successful,2024-09-07 11:17:56+00:00,AP3,,PO4204,Purchase Order,6245.39,Created,
E5377,Three-way Match - Successful,2024-09-07 11:17:56+00:00,AP3,,GRN485,Goods Receipt,,,
E5377,Three-way Match - Successful,2024-09-07 11:17:56+00:00,AP3,,Invoice4451,Invoice,,,
E8032,Three-way Match - Successful,2024-09-07 11:17:57+00:00,AP5,,PO2599,Purchase Order,4959.46,Created,
E8032,Three-way Match - Successful,2024-09-07 11:17:57+00:00,AP5,,GRN8164,Goods Receipt,,,
E8032,Three-way Match - Successful,2024-09-07 11:17:57+00:00,AP5,,Invoice6913,Invoice,,,
E753,Receive Invoice,2024-09-07 11:18:53+00:00,AP5,,PO9525,Purchase Order,2346.34,Created,
E753,Receive Invoice,2024-09-07 11:18:53+00:00,AP5,,Invoice1033,Invoice,,,
E5002,Three-way Match - Successful,2024-09-07 11:18:55+00:00,AP6,,PO7716,Purchase Order,25496.31,Created,
E5002,Three-way Match - Successful,2024-09-07 11:18:55+00:00,AP6,,GRN7658,Goods Receipt,,,
E5002,Three-way Match - Successful,2024-09-07 11:18:55+00:00,AP6,,Invoice6006,Invoice,,,
E5231,Three-way Match - Successful,2024-09-07 11:18:56+00:00,AP5,,PO7027,Purchase Order,6626.81,Created,
E5231,Three-way Match - Successful,2024-09-07 11:18:56+00:00,AP5,,GRN769,Goods Receipt,,,
E5231,Three-way Match - Successful,2024-09-07 11:18:56+00:00,AP5,,Invoice3041,Invoice,,,
E6414,Three-way Match - Successful,2024-09-07 11:18:56+00:00,AP2,,PO1899,Purchase Order,32726.17,Created,
E6414,Three-way Match - Successful,2024-09-07 11:18:56+00:00,AP2,,GRN8608,Goods Receipt,,,
E6414,Three-way Match - Successful,2024-09-07 11:18:56+00:00,AP2,,Invoice1801,Invoice,,,
E3560,Make Payment,2024-09-07 11:19:55+00:00,AP3,,Invoice2171,Invoice,,,
E3560,Make Payment,2024-09-07 11:19:55+00:00,AP3,,Supplier43,Supplier,,,
E3560,Make Payment,2024-09-07 11:19:55+00:00,AP3,,Payment8076,Payment,,,
E3968,Three-way Match - Successful,2024-09-07 11:19:55+00:00,AP9,,PO8753,Purchase Order,1772.3,Created,
E3968,Three-way Match - Successful,2024-09-07 11:19:55+00:00,AP9,,GRN2942,Goods Receipt,,,
E3968,Three-way Match - Successful,2024-09-07 11:19:55+00:00,AP9,,Invoice8912,Invoice,,,
E4871,Receive Invoice,2024-09-07 11:19:55+00:00,AP6,,PO6168,Purchase Order,5209.860000000001,Created,
E4871,Receive Invoice,2024-09-07 11:19:55+00:00,AP6,,Invoice6497,Invoice,,,
E1176,Make Payment,2024-09-07 11:20:53+00:00,AP1,,Invoice8652,Invoice,,,
E1176,Make Payment,2024-09-07 11:20:53+00:00,AP1,,Supplier29,Supplier,,,
E1176,Make Payment,2024-09-07 11:20:53+00:00,AP1,,Payment8362,Payment,,,
E1372,Receive Invoice,2024-09-07 11:20:53+00:00,AP6,,PO4525,Purchase Order,4777.68,Created,
E1372,Receive Invoice,2024-09-07 11:20:53+00:00,AP6,,Invoice7789,Invoice,,,
E1381,Receive Invoice,2024-09-07 11:20:53+00:00,AP1,,PO2969,Purchase Order,5002.67,Created,
E1381,Receive Invoice,2024-09-07 11:20:53+00:00,AP1,,Invoice1943,Invoice,,,
E306,Receive Invoice,2024-09-07 11:20:53+00:00,AP8,,PO3211,Purchase Order,6609.24,Created,
E306,Receive Invoice,2024-09-07 11:20:53+00:00,AP8,,Invoice8524,Invoice,,,
E1634,Receive Goods,2024-09-07 11:20:54+00:00,Warehouse1,,PO5660,Purchase Order,5755.87,Created,
E1634,Receive Goods,2024-09-07 11:20:54+00:00,Warehouse1,,GRN8673,Goods Receipt,,,
E3483,Three-way Match - Successful,2024-09-07 11:20:55+00:00,AP2,,PO6654,Purchase Order,12906.08,Created,
E3483,Three-way Match - Successful,2024-09-07 11:20:55+00:00,AP2,,GRN1612,Goods Receipt,,,
E3483,Three-way Match - Successful,2024-09-07 11:20:55+00:00,AP2,,Invoice4773,Invoice,,,
E1491,Receive Invoice,2024-09-07 11:21:54+00:00,AP7,,PO4508,Purchase Order,4737.79,Created,
E1491,Receive Invoice,2024-09-07 11:21:54+00:00,AP7,,Invoice2122,Invoice,,,
E2511,Receive Goods,2024-09-07 11:21:54+00:00,Warehouse3,,PO795,Purchase Order,5020.88,Created,
E2511,Receive Goods,2024-09-07 11:21:54+00:00,Warehouse3,,GRN1609,Goods Receipt,,,
E3047,Three-way Match - Successful,2024-09-07 11:21:54+00:00,AP9,,PO574,Purchase Order,10145.91,Created,
E3047,Three-way Match - Successful,2024-09-07 11:21:54+00:00,AP9,,GRN2760,Goods Receipt,,,
E3047,Three-way Match - Successful,2024-09-07 11:21:54+00:00,AP9,,Invoice4321,Invoice,,,
E4562,Receive Invoice,2024-09-07 11:21:55+00:00,AP4,,PO8181,Purchase Order,5944.51,Created,
E4562,Receive Invoice,2024-09-07 11:21:55+00:00,AP4,,Invoice4439,Invoice,,,
E4785,Receive Goods,2024-09-07 11:21:55+00:00,Warehouse5,,PO1246,Purchase Order,1882.75,Created,
E4785,Receive Goods,2024-09-07 11:21:55+00:00,Warehouse5,,GRN8602,Goods Receipt,,,
E7101,Receive Goods,2024-09-07 11:21:57+00:00,Warehouse5,,PO3981,Purchase Order,28447.69,Created,
E7101,Receive Goods,2024-09-07 11:21:57+00:00,Warehouse5,,GRN7635,Goods Receipt,,,
E2114,Three-way Match - Successful,2024-09-07 11:22:54+00:00,AP1,,PO8498,Purchase Order,4926.28,Created,
E2114,Three-way Match - Successful,2024-09-07 11:22:54+00:00,AP1,,GRN6497,Goods Receipt,,,
E2114,Three-way Match - Successful,2024-09-07 11:22:54+00:00,AP1,,Invoice5378,Invoice,,,
E3812,Receive Invoice,2024-09-07 11:22:55+00:00,AP2,,PO4561,Purchase Order,34092.06,Created,
E3812,Receive Invoice,2024-09-07 11:22:55+00:00,AP2,,Invoice480,Invoice,,,
E6503,Receive Invoice,2024-09-07 11:22:56+00:00,AP6,,PO6527,Purchase Order,4333.42,Created,
E6503,Receive Invoice,2024-09-07 11:22:56+00:00,AP6,,Invoice2132,Invoice,,,
E902,Three-way Match - Successful,2024-09-07 11:23:53+00:00,AP5,,PO3844,Purchase Order,20597.75,Created,
E902,Three-way Match - Successful,2024-09-07 11:23:53+00:00,AP5,,GRN9448,Goods Receipt,,,
E902,Three-way Match - Successful,2024-09-07 11:23:53+00:00,AP5,,Invoice3867,Invoice,,,
E3192,Make Payment,2024-09-07 11:23:54+00:00,AP9,,Invoice586,Invoice,,,
E3192,Make Payment,2024-09-07 11:23:54+00:00,AP9,,Supplier38,Supplier,,,
E3192,Make Payment,2024-09-07 11:23:54+00:00,AP9,,Payment8593,Payment,,,
E4796,Three-way Match - Successful,2024-09-07 11:23:55+00:00,AP7,,PO8489,Purchase Order,6958.65,Created,
E4796,Three-way Match - Successful,2024-09-07 11:23:55+00:00,AP7,,GRN8764,Goods Receipt,,,
E4796,Three-way Match - Successful,2024-09-07 11:23:55+00:00,AP7,,Invoice8623,Invoice,,,
E1137,Three-way Match - Mismatch Found,2024-09-07 11:24:53+00:00,AP9,,PO9389,Purchase Order,20575.45,Created,
E1137,Three-way Match - Mismatch Found,2024-09-07 11:24:53+00:00,AP9,,GRN2000,Goods Receipt,,,
E1137,Three-way Match - Mismatch Found,2024-09-07 11:24:53+00:00,AP9,,Invoice3647,Invoice,,,
E1382,Three-way Match - Successful,2024-09-07 11:24:53+00:00,AP10,,PO2969,Purchase Order,5002.67,Created,
E1382,Three-way Match - Successful,2024-09-07 11:24:53+00:00,AP10,,GRN6069,Goods Receipt,,,
E1382,Three-way Match - Successful,2024-09-07 11:24:53+00:00,AP10,,Invoice1943,Invoice,,,
E5323,Three-way Match - Successful,2024-09-07 11:24:56+00:00,AP1,,PO8847,Purchase Order,26443.599999999995,Created,
E5323,Three-way Match - Successful,2024-09-07 11:24:56+00:00,AP1,,GRN2449,Goods Receipt,,,
E5323,Three-way Match - Successful,2024-09-07 11:24:56+00:00,AP1,,Invoice2741,Invoice,,,
E6266,Three-way Match - Successful,2024-09-07 11:24:56+00:00,AP2,,PO1981,Purchase Order,30995.45,Created,
E6266,Three-way Match - Successful,2024-09-07 11:24:56+00:00,AP2,,GRN4187,Goods Receipt,,,
E6266,Three-way Match - Successful,2024-09-07 11:24:56+00:00,AP2,,Invoice8924,Invoice,,,
E8078,Receive Invoice,2024-09-07 11:24:57+00:00,AP2,,PO2693,Purchase Order,3242.5,Created,
E8078,Receive Invoice,2024-09-07 11:24:57+00:00,AP2,,Invoice8122,Invoice,,,
E1044,Receive Invoice,2024-09-07 11:25:53+00:00,AP1,,PO8873,Purchase Order,4546.09,Created,
E1044,Receive Invoice,2024-09-07 11:25:53+00:00,AP1,,Invoice3975,Invoice,,,
E2898,Receive Invoice,2024-09-07 11:25:54+00:00,AP3,,PO5075,Purchase Order,21387.53,Created,
E2898,Receive Invoice,2024-09-07 11:25:54+00:00,AP3,,Invoice948,Invoice,,,
E3813,Three-way Match - Successful,2024-09-07 11:25:55+00:00,AP10,,PO4561,Purchase Order,34092.06,Created,
E3813,Three-way Match - Successful,2024-09-07 11:25:55+00:00,AP10,,GRN516,Goods Receipt,,,
E3813,Three-way Match - Successful,2024-09-07 11:25:55+00:00,AP10,,Invoice480,Invoice,,,
E6754,Make Payment,2024-09-07 11:25:56+00:00,AP8,,Invoice178,Invoice,,,
E6754,Make Payment,2024-09-07 11:25:56+00:00,AP8,,Supplier1,Supplier,,,
E6754,Make Payment,2024-09-07 11:25:56+00:00,AP8,,Payment3263,Payment,,,
E2785,Three-way Match - Mismatch Found,2024-09-07 11:26:54+00:00,AP4,,PO2897,Purchase Order,2194.64,Created,
E2785,Three-way Match - Mismatch Found,2024-09-07 11:26:54+00:00,AP4,,GRN1233,Goods Receipt,,,
E2785,Three-way Match - Mismatch Found,2024-09-07 11:26:54+00:00,AP4,,Invoice8350,Invoice,,,
E4199,Three-way Match - Successful,2024-09-07 11:26:55+00:00,AP3,,PO2086,Purchase Order,7129.26,Created,
E4199,Three-way Match - Successful,2024-09-07 11:26:55+00:00,AP3,,GRN8614,Goods Receipt,,,
E4199,Three-way Match - Successful,2024-09-07 11:26:55+00:00,AP3,,Invoice1351,Invoice,,,
E1373,Three-way Match - Successful,2024-09-07 11:27:53+00:00,AP1,,PO4525,Purchase Order,4777.68,Created,
E1373,Three-way Match - Successful,2024-09-07 11:27:53+00:00,AP1,,GRN1264,Goods Receipt,,,
E1373,Three-way Match - Successful,2024-09-07 11:27:53+00:00,AP1,,Invoice7789,Invoice,,,
E2557,Receive Invoice,2024-09-07 11:28:54+00:00,AP2,,PO5209,Purchase Order,6214.4,Created,
E2557,Receive Invoice,2024-09-07 11:28:54+00:00,AP2,,Invoice8464,Invoice,,,
E3669,Three-way Match - Successful,2024-09-07 11:28:55+00:00,AP2,,PO7262,Purchase Order,15349.21,Created,
E3669,Three-way Match - Successful,2024-09-07 11:28:55+00:00,AP2,,GRN1062,Goods Receipt,,,
E3669,Three-way Match - Successful,2024-09-07 11:28:55+00:00,AP2,,Invoice695,Invoice,,,
E7914,Receive Invoice,2024-09-07 11:28:57+00:00,AP9,,PO1423,Purchase Order,3836.74,Created,
E7914,Receive Invoice,2024-09-07 11:28:57+00:00,AP9,,Invoice551,Invoice,,,
E2445,Receive Invoice,2024-09-07 11:29:54+00:00,AP8,,PO3818,Purchase Order,6835.6,Created,
E2445,Receive Invoice,2024-09-07 11:29:54+00:00,AP8,,Invoice9877,Invoice,,,
E3893,Receive Invoice,2024-09-07 11:29:55+00:00,AP1,,PO8134,Purchase Order,2354.85,Created,
E3893,Receive Invoice,2024-09-07 11:29:55+00:00,AP1,,Invoice3245,Invoice,,,
E5238,Receive Goods,2024-09-07 11:29:56+00:00,Warehouse3,,PO1002,Purchase Order,30340.870000000003,Created,
E5238,Receive Goods,2024-09-07 11:29:56+00:00,Warehouse3,,GRN8708,Goods Receipt,,,
E5715,Three-way Match - Successful,2024-09-07 11:29:56+00:00,AP8,,PO289,Purchase Order,12193.92,Created,
E5715,Three-way Match - Successful,2024-09-07 11:29:56+00:00,AP8,,GRN2798,Goods Receipt,,,
E5715,Three-way Match - Successful,2024-09-07 11:29:56+00:00,AP8,,Invoice3345,Invoice,,,
E5758,Receive Goods,2024-09-07 11:29:56+00:00,Warehouse5,,PO8314,Purchase Order,7602.280000000001,Created,
E5758,Receive Goods,2024-09-07 11:29:56+00:00,Warehouse5,,GRN8493,Goods Receipt,,,
E8252,Receive Goods,2024-09-07 11:29:57+00:00,Warehouse2,,PO6411,Purchase Order,9631.87,Created,
E8252,Receive Goods,2024-09-07 11:29:57+00:00,Warehouse2,,GRN9206,Goods Receipt,,,
E1045,Three-way Match - Successful,2024-09-07 11:30:53+00:00,AP4,,PO8873,Purchase Order,4546.09,Created,
E1045,Three-way Match - Successful,2024-09-07 11:30:53+00:00,AP4,,GRN1701,Goods Receipt,,,
E1045,Three-way Match - Successful,2024-09-07 11:30:53+00:00,AP4,,Invoice3975,Invoice,,,
E4255,Receive Goods,2024-09-07 11:30:55+00:00,Warehouse1,,PO8222,Purchase Order,1724.93,Created,
E4255,Receive Goods,2024-09-07 11:30:55+00:00,Warehouse1,,GRN377,Goods Receipt,,,
E1968,Make Payment,2024-09-07 11:31:54+00:00,AP3,,Invoice3232,Invoice,,,
E1968,Make Payment,2024-09-07 11:31:54+00:00,AP3,,Supplier35,Supplier,,,
E1968,Make Payment,2024-09-07 11:31:54+00:00,AP3,,Payment669,Payment,,,
E2695,Three-way Match - Successful,2024-09-07 11:31:54+00:00,AP8,,PO3680,Purchase Order,7297.95,Created,
E2695,Three-way Match - Successful,2024-09-07 11:31:54+00:00,AP8,,GRN6157,Goods Receipt,,,
E2695,Three-way Match - Successful,2024-09-07 11:31:54+00:00,AP8,,Invoice8052,Invoice,,,
E7594,Three-way Match - Mismatch Found,2024-09-07 11:31:57+00:00,AP3,,PO2524,Purchase Order,11145.36,Created,
E7594,Three-way Match - Mismatch Found,2024-09-07 11:31:57+00:00,AP3,,GRN9734,Goods Receipt,,,
E7594,Three-way Match - Mismatch Found,2024-09-07 11:31:57+00:00,AP3,,Invoice5249,Invoice,,,
E654,Receive Invoice,2024-09-07 11:32:53+00:00,AP10,,PO566,Purchase Order,12121.55,Created,
E654,Receive Invoice,2024-09-07 11:32:53+00:00,AP10,,Invoice6667,Invoice,,,
E5195,Three-way Match - Mismatch Found,2024-09-07 11:32:56+00:00,AP6,,PO3357,Purchase Order,8467.35,Created,
E5195,Three-way Match - Mismatch Found,2024-09-07 11:32:56+00:00,AP6,,GRN9589,Goods Receipt,,,
E5195,Three-way Match - Mismatch Found,2024-09-07 11:32:56+00:00,AP6,,Invoice4296,Invoice,,,
E8150,Receive Invoice,2024-09-07 11:33:57+00:00,AP10,,PO4971,Purchase Order,30110.47,Created,
E8150,Receive Invoice,2024-09-07 11:33:57+00:00,AP10,,Invoice6700,Invoice,,,
E1099,Three-way Match - Successful,2024-09-07 11:34:53+00:00,AP3,,PO8618,Purchase Order,9942.16,Created,
E1099,Three-way Match - Successful,2024-09-07 11:34:53+00:00,AP3,,GRN2314,Goods Receipt,,,
E1099,Three-way Match - Successful,2024-09-07 11:34:53+00:00,AP3,,Invoice2808,Invoice,,,
E865,Receive Invoice,2024-09-07 11:34:53+00:00,AP1,,PO7539,Purchase Order,8052.46,Created,
E865,Receive Invoice,2024-09-07 11:34:53+00:00,AP1,,Invoice300,Invoice,,,
E6440,Receive Invoice,2024-09-07 11:34:56+00:00,AP8,,PO8271,Purchase Order,11237.18,Created,
E6440,Receive Invoice,2024-09-07 11:34:56+00:00,AP8,,Invoice1346,Invoice,,,
E4426,Receive Goods,2024-09-07 11:35:55+00:00,Warehouse2,,PO5820,Purchase Order,4746.48,Created,
E4426,Receive Goods,2024-09-07 11:35:55+00:00,Warehouse2,,GRN4316,Goods Receipt,,,
E7265,Make Payment,2024-09-07 11:35:57+00:00,AP9,,Invoice1347,Invoice,,,
E7265,Make Payment,2024-09-07 11:35:57+00:00,AP9,,Supplier44,Supplier,,,
E7265,Make Payment,2024-09-07 11:35:57+00:00,AP9,,Payment1440,Payment,,,
E3327,Receive Invoice,2024-09-07 11:36:54+00:00,AP5,,PO8963,Purchase Order,20692.23,Created,
E3327,Receive Invoice,2024-09-07 11:36:54+00:00,AP5,,Invoice2686,Invoice,,,
E3894,Three-way Match - Successful,2024-09-07 11:36:55+00:00,AP1,,PO8134,Purchase Order,2354.85,Created,
E3894,Three-way Match - Successful,2024-09-07 11:36:55+00:00,AP1,,GRN9085,Goods Receipt,,,
E3894,Three-way Match - Successful,2024-09-07 11:36:55+00:00,AP1,,Invoice3245,Invoice,,,
E1318,Receive Invoice,2024-09-07 11:37:53+00:00,AP9,,PO6815,Purchase Order,20395.42,Created,
E1318,Receive Invoice,2024-09-07 11:37:53+00:00,AP9,,Invoice1693,Invoice,,,
E837,Three-way Match - Successful,2024-09-07 11:37:53+00:00,AP1,,PO6355,Purchase Order,27687.32,Created,
E837,Three-way Match - Successful,2024-09-07 11:37:53+00:00,AP1,,GRN7163,Goods Receipt,,,
E837,Three-way Match - Successful,2024-09-07 11:37:53+00:00,AP1,,Invoice3338,Invoice,,,
E857,Three-way Match - Successful,2024-09-07 11:37:53+00:00,AP4,,PO2317,Purchase Order,24511.57,Created,
E857,Three-way Match - Successful,2024-09-07 11:37:53+00:00,AP4,,GRN9126,Goods Receipt,,,
E857,Three-way Match - Successful,2024-09-07 11:37:53+00:00,AP4,,Invoice6572,Invoice,,,
E4383,Three-way Match - Successful,2024-09-07 11:37:55+00:00,AP3,,PO6329,Purchase Order,23397.95,Created,
E4383,Three-way Match - Successful,2024-09-07 11:37:55+00:00,AP3,,GRN5442,Goods Receipt,,,
E4383,Three-way Match - Successful,2024-09-07 11:37:55+00:00,AP3,,Invoice1414,Invoice,,,
E5527,Three-way Match - Successful,2024-09-07 11:37:56+00:00,AP7,,PO1481,Purchase Order,19141.48,Created,
E5527,Three-way Match - Successful,2024-09-07 11:37:56+00:00,AP7,,GRN7018,Goods Receipt,,,
E5527,Three-way Match - Successful,2024-09-07 11:37:56+00:00,AP7,,Invoice7285,Invoice,,,
E7329,Three-way Match - Successful,2024-09-07 11:37:57+00:00,AP2,,PO6459,Purchase Order,31196.36,Created,
E7329,Three-way Match - Successful,2024-09-07 11:37:57+00:00,AP2,,GRN9401,Goods Receipt,,,
E7329,Three-way Match - Successful,2024-09-07 11:37:57+00:00,AP2,,Invoice4659,Invoice,,,
E2668,Three-way Match - Successful,2024-09-07 11:38:54+00:00,AP5,,PO1368,Purchase Order,29623.36,Created,
E2668,Three-way Match - Successful,2024-09-07 11:38:54+00:00,AP5,,GRN1303,Goods Receipt,,,
E2668,Three-way Match - Successful,2024-09-07 11:38:54+00:00,AP5,,Invoice7164,Invoice,,,
E3984,Receive Goods,2024-09-07 11:38:55+00:00,Warehouse2,,PO6620,Purchase Order,5467.18,Created,
E3984,Receive Goods,2024-09-07 11:38:55+00:00,Warehouse2,,GRN3192,Goods Receipt,,,
E7372,Receive Goods,2024-09-07 11:38:57+00:00,Warehouse3,,PO8428,Purchase Order,22112.09,Created,
E7372,Receive Goods,2024-09-07 11:38:57+00:00,Warehouse3,,GRN8231,Goods Receipt,,,
E3586,Three-way Match - Successful,2024-09-07 11:39:55+00:00,AP8,,PO6473,Purchase Order,3258.25,Created,
E3586,Three-way Match - Successful,2024-09-07 11:39:55+00:00,AP8,,GRN844,Goods Receipt,,,
E3586,Three-way Match - Successful,2024-09-07 11:39:55+00:00,AP8,,Invoice8895,Invoice,,,
E4472,Receive Invoice,2024-09-07 11:39:55+00:00,AP10,,PO1028,Purchase Order,17409.47,Created,
E4472,Receive Invoice,2024-09-07 11:39:55+00:00,AP10,,Invoice5527,Invoice,,,
E8014,Three-way Match - Successful,2024-09-07 11:39:57+00:00,AP7,,PO8340,Purchase Order,15051.72,Created,
E8014,Three-way Match - Successful,2024-09-07 11:39:57+00:00,AP7,,GRN7129,Goods Receipt,,,
E8014,Three-way Match - Successful,2024-09-07 11:39:57+00:00,AP7,,Invoice5000,Invoice,,,
E1463,Three-way Match - Successful,2024-09-07 11:40:53+00:00,AP10,,PO3661,Purchase Order,10275.46,Created,
E1463,Three-way Match - Successful,2024-09-07 11:40:53+00:00,AP10,,GRN4865,Goods Receipt,,,
E1463,Three-way Match - Successful,2024-09-07 11:40:53+00:00,AP10,,Invoice7384,Invoice,,,
E1390,Receive Invoice,2024-09-07 11:41:53+00:00,AP3,,PO3891,Purchase Order,33444.62,Created,
E1390,Receive Invoice,2024-09-07 11:41:53+00:00,AP3,,Invoice8193,Invoice,,,
E1715,Receive Invoice,2024-09-07 11:41:54+00:00,AP9,,PO6241,Purchase Order,4944.9,Created,
E1715,Receive Invoice,2024-09-07 11:41:54+00:00,AP9,,Invoice5235,Invoice,,,
E4228,Three-way Match - Successful,2024-09-07 11:41:55+00:00,AP8,,PO4594,Purchase Order,2954.76,Created,
E4228,Three-way Match - Successful,2024-09-07 11:41:55+00:00,AP8,,GRN8608,Goods Receipt,,,
E4228,Three-way Match - Successful,2024-09-07 11:41:55+00:00,AP8,,Invoice8423,Invoice,,,
E4410,Three-way Match - Successful,2024-09-07 11:41:55+00:00,AP8,,PO4479,Purchase Order,23391.06,Created,
E4410,Three-way Match - Successful,2024-09-07 11:41:55+00:00,AP8,,GRN5813,Goods Receipt,,,
E4410,Three-way Match - Successful,2024-09-07 11:41:55+00:00,AP8,,Invoice3436,Invoice,,,
E6892,Receive Goods,2024-09-07 11:41:56+00:00,Warehouse2,,PO9299,Purchase Order,38835.75,Created,
E6892,Receive Goods,2024-09-07 11:41:56+00:00,Warehouse2,,GRN8129,Goods Receipt,,,
E1319,Three-way Match - Successful,2024-09-07 11:42:53+00:00,AP10,,PO6815,Purchase Order,20395.42,Created,
E1319,Three-way Match - Successful,2024-09-07 11:42:53+00:00,AP10,,GRN8993,Goods Receipt,,,
